leftpic, middlepic, rightpic, steering angle, break, throttle, speedmph, battery temp, battery %
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_26_59_926.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_26_59_926.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_26_59_926.jpg,0,0,0,78.93589,25.44,98.76,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_00_022.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_00_022.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_00_022.jpg,1,0,0,77.5177,25.45,98.76,0.9520000219345093
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_00_112.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_00_112.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_00_112.jpg,1,0,0.0880003,75.81882,25.45,98.76,0.996999979019165
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_00_217.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_00_217.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_00_217.jpg,0,0,0,73.77592,25.46,98.77,0.9444999694824219
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_00_313.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_00_313.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_00_313.jpg,0,0,0,72.16633,25.46,98.77,0.9924999475479126
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_00_395.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_00_395.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_00_395.jpg,0,0,0,70.49783,25.46,98.77,0.9514999389648438
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_00_485.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_00_485.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_00_485.jpg,0,0,0,68.85622,25.47,98.77,0.9964998960494995
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_00_558.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_00_558.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_00_558.jpg,0,0,0,68.13441,25.47,98.77,0.9599997997283936
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_00_657.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_00_657.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_00_657.jpg,0,0,0,67.51222,25.46,98.77,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_00_746.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_00_746.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_00_746.jpg,-0.7933062,0,0.5088479,65.43252,25.47,98.77,0.9555000066757202
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_00_835.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_00_835.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_00_835.jpg,-0.7957928,0,0.524446,62.97271,25.48,98.77,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_00_923.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_00_923.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_00_923.jpg,0,0,0,61.17096,25.48,98.77,0.9559999704360962
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_01_012.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_01_012.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_01_012.jpg,0,0,0,59.59575,25.48,98.77,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_01_095.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_01_095.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_01_095.jpg,0.432289,0.5266312,0,59.14108,25.48,98.77,0.9585000276565552
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_01_215.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_01_215.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_01_215.jpg,0.1393912,1,0,60.37741,25.48,98.77,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_01_293.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_01_293.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_01_293.jpg,0,1,0,61.87055,25.49,98.77,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_01_361.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_01_361.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_01_361.jpg,0,1,0,63.21872,25.51,98.77,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_01_433.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_01_433.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_01_433.jpg,-0.03223892,1,0,64.28654,25.51,98.76,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_01_503.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_01_503.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_01_503.jpg,-0.5170237,0.8607473,0,65.30895,25.52,98.76,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_01_571.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_01_571.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_01_571.jpg,-0.8565275,0.2735575,0,65.86485,25.52,98.76,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_01_641.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_01_641.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_01_641.jpg,-1,0.01404112,0,65.33286,25.52,98.76,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_01_710.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_01_710.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_01_710.jpg,-0.9712904,0.02123735,0,64.59474,25.51,98.76,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_01_786.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_01_786.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_01_786.jpg,0,0,0,64.01198,25.51,98.76,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_01_863.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_01_863.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_01_863.jpg,0,0,0,63.49402,25.51,98.76,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_01_945.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_01_945.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_01_945.jpg,0,0.7861477,0,63.29676,25.50,98.76,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_02_023.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_02_023.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_02_023.jpg,0,1,0,64.46307,25.51,98.76,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_02_103.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_02_103.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_02_103.jpg,0,1,0,65.84685,25.52,98.76,0.9600000381469727
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_02_187.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_02_187.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_02_187.jpg,0,1,0,67.20843,25.54,98.76,0.9179999828338623
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_02_266.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_02_266.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_02_266.jpg,-0.4757301,0.8705055,0,68.26681,25.54,98.75,0.8784999847412109
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_02_406.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_02_406.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_02_406.jpg,-0.7000943,0.6711587,0,69.1872,25.55,98.75,0.8085000514984131
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_02_492.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_02_492.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_02_492.jpg,-0.06456544,1,0,69.84125,25.55,98.75,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_02_582.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_02_582.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_02_582.jpg,0,1,0,71.49737,25.57,98.75,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_02_676.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_02_676.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_02_676.jpg,0,1,0,72.90849,25.58,98.74,0.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_02_764.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_02_764.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_02_764.jpg,0,1,0,74.61317,25.61,98.74,0.8439999103546143
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_02_849.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_02_849.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_02_849.jpg,0,1,0,75.97622,25.62,98.74,0.8864999294281006
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_02_936.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_02_936.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_02_936.jpg,0,1,0,77.298,25.64,98.74,0.9299999952316285
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_03_031.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_03_031.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_03_031.jpg,0,1,0,78.89824,25.66,98.73,0.9774998903274537
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_03_121.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_03_121.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_03_121.jpg,0.184264,1,0,80.31544,25.68,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_03_208.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_03_208.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_03_208.jpg,0,1,0,80.33038,25.68,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_03_300.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_03_300.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_03_300.jpg,-0.01098933,1,0,80.33054,25.67,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_03_390.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_03_390.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_03_390.jpg,-0.1666313,1,0,80.32073,25.67,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_03_471.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_03_471.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_03_471.jpg,-0.1780097,1,0,80.32345,25.66,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_03_554.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_03_554.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_03_554.jpg,-0.1770301,1,0,80.32565,25.66,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_03_637.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_03_637.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_03_637.jpg,-0.04308978,1,0,80.33557,25.66,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_03_717.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_03_717.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_03_717.jpg,0,1,0,80.34182,25.65,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_03_797.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_03_797.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_03_797.jpg,0,1,0,80.34199,25.65,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_03_875.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_03_875.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_03_875.jpg,0.2920944,0.9542606,0,80.2937,25.65,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_03_957.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_03_957.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_03_957.jpg,0.3555795,0.9271712,0,80.26675,25.64,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_04_037.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_04_037.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_04_037.jpg,0.2968793,1,0,80.29543,25.64,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_04_119.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_04_119.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_04_119.jpg,0,1,0,80.33504,25.64,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_04_204.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_04_204.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_04_204.jpg,0,1,0,80.33853,25.63,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_04_289.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_04_289.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_04_289.jpg,0,1,0,80.33784,25.63,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_04_372.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_04_372.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_04_372.jpg,0,1,0,80.3375,25.62,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_04_459.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_04_459.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_04_459.jpg,-0.137545,1,0,80.33791,25.62,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_04_542.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_04_542.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_04_542.jpg,-0.4162388,0.9257018,0,80.25642,25.62,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_04_627.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_04_627.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_04_627.jpg,-0.4823613,0.8879122,0,80.23039,25.61,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_04_712.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_04_712.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_04_712.jpg,0,1,0,80.32401,25.61,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_04_796.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_04_796.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_04_796.jpg,0,1,0,80.33089,25.61,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_04_880.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_04_880.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_04_880.jpg,0,1,0,80.33283,25.60,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_04_967.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_04_967.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_04_967.jpg,0,1,0,80.33875,25.60,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_05_052.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_05_052.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_05_052.jpg,0,1,0,80.33841,25.60,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_05_136.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_05_136.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_05_136.jpg,0,1,0,80.33413,25.59,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_05_221.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_05_221.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_05_221.jpg,0,1,0,80.3416,25.59,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_05_308.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_05_308.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_05_308.jpg,-0.4293503,0.9128163,0,80.23136,25.59,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_05_394.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_05_394.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_05_394.jpg,-0.5049672,0.8709953,0,80.20549,25.58,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_05_478.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_05_478.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_05_478.jpg,0,1,0,80.33486,25.58,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_05_564.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_05_564.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_05_564.jpg,0.06509293,1,0,80.33913,25.57,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_05_649.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_05_649.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_05_649.jpg,0.1725089,1,0,80.32491,25.57,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_05_732.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_05_732.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_05_732.jpg,0.1797805,1,0,80.32904,25.57,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_05_812.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_05_812.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_05_812.jpg,0.183096,1,0,80.33148,25.56,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_05_893.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_05_893.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_05_893.jpg,0.183096,1,0,80.33591,25.56,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_05_973.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_05_973.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_05_973.jpg,0.183096,1,0,80.32989,25.56,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_06_056.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_06_056.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_06_056.jpg,0.1706627,1,0,80.32911,25.55,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_06_139.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_06_139.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_06_139.jpg,0.08784959,1,0,80.33591,25.55,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_06_221.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_06_221.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_06_221.jpg,0,1,0,80.33624,25.55,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_06_307.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_06_307.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_06_307.jpg,-0.2061918,1,0,80.31839,25.54,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_06_390.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_06_390.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_06_390.jpg,-0.1699846,1,0,80.32496,25.54,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_06_477.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_06_477.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_06_477.jpg,0,1,0,80.33975,25.53,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_06_566.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_06_566.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_06_566.jpg,-0.1526534,1,0,80.32869,25.53,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_06_654.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_06_654.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_06_654.jpg,-0.30449,0.9927284,0,80.25855,25.53,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_06_745.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_06_745.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_06_745.jpg,-0.1942483,1,0,80.2511,25.52,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_06_835.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_06_835.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_06_835.jpg,0,1,0,80.21018,25.52,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_06_921.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_06_921.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_06_921.jpg,0,1,0,80.32007,25.52,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_07_020.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_07_020.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_07_020.jpg,0,1,0,80.45144,25.51,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_07_111.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_07_111.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_07_111.jpg,-0.1712279,1,0,80.35362,25.51,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_07_180.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_07_180.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_07_180.jpg,-0.1712279,1,0,80.25377,25.51,98.73,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_07_286.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_07_286.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_07_286.jpg,-0.1712279,1,0,80.36516,25.50,98.72,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_07_352.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_07_352.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_07_352.jpg,-0.1737145,1,0,80.3941,25.50,98.72,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_07_447.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_07_447.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_07_447.jpg,-0.1695325,1,0,80.30143,25.50,98.72,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_07_550.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_07_550.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_07_550.jpg,0,1,0,80.34602,25.49,98.72,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_07_625.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_07_625.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_07_625.jpg,0.3295826,0.9562575,0,80.3054,25.49,98.72,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_07_700.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_07_700.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_07_700.jpg,0.4022984,0.9105934,0,80.25819,25.48,98.72,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_07_771.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_07_771.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_07_771.jpg,0.414468,0.8986499,0,80.2419,25.48,98.72,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_07_848.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_07_848.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_07_848.jpg,0.5212812,0.8602952,0,80.20224,25.48,98.72,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_07_927.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_07_927.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_07_927.jpg,0.2664367,0.5455826,0,80.18994,25.47,98.72,1.0
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_08_015.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_08_015.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_08_015.jpg,0,0,0,79.71424,25.47,98.72,1.0
