leftpic, middlepic, rightpic, steering angle, break, throttle, speedmph, battery temp, battery %
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_21_542.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_21_542.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_21_542.jpg,0,1,0,80.33590833,30.88,87.33
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_22_006.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_22_006.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_22_006.jpg,-0.142804817,0.035985383,0,78.57743,30.88,87.34
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_22_446.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_22_446.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_22_446.jpg,0,0,0,75.18859667,30.88,87.35
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_22_925.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_22_925.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_22_925.jpg,-0.184372633,0,0.008657298,70.49231167,30.88,87.36
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_23_456.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_23_456.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_23_456.jpg,-0.072537967,0.030961833,0,65.111045,30.89,87.38
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_23_999.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_23_999.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_23_999.jpg,0,0,0,61.64964,30.89,87.39
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_24_550.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_24_550.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_24_550.jpg,-0.043305167,0.053747867,0,57.26972333,30.89,87.4
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_25_093.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_25_093.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_25_093.jpg,0,0,0,52.17058667,30.89,87.41
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_25_601.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_25_601.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_25_601.jpg,0.022943,0.582896983,0,51.35940167,30.89,87.41
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_26_072.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_26_072.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_26_072.jpg,-0.210430233,0.9549639,0,57.82037833,30.91,87.36
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_26_558.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_26_558.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_26_558.jpg,-0.290807138,0.91816015,0,64.39289,30.94,87.29
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_27_037.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_27_037.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_27_037.jpg,0,1,0,72.88045,31,87.2
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_27_612.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_27_612.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_27_612.jpg,-0.01016436,1,0,79.63637833,31.04,87.11
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_28_142.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_28_142.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_28_142.jpg,-0.03482794,0.999441133,0,80.333865,31.04,87.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_28_642.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_28_642.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_28_642.jpg,0.024617592,0.995686033,0,80.32179,31.04,87.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_29_159.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_29_159.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_29_159.jpg,-0.045540803,1,0,80.33488333,31.04,87.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_29_685.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_29_685.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_29_685.jpg,-0.02116184,0.97992465,0,80.307585,31.04,87.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_30_219.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_30_219.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_30_219.jpg,0.274101478,0.355713375,0,79.25568,31.04,87.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_30_738.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_30_738.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_30_738.jpg,0.14464485,0.998511767,0,79.97457167,31.04,87.08
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_31_209.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_31_209.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_31_209.jpg,-0.731254883,0.22176665,0,78.62577167,31.04,87.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_31_696.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_31_696.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_31_696.jpg,-0.044454308,0,0,74.07731167,31.04,87.1
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_32_253.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_32_253.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_32_253.jpg,-0.4992716,0.002735792,0,68.80662167,31.04,87.12
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_32_711.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_32_711.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_32_711.jpg,0.017490263,0.1393345,0,64.64098333,31.05,87.13
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_33_185.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_33_185.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_33_185.jpg,-0.085394,0.092412383,0,63.16181333,31.05,87.14
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_33_716.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_33_716.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_33_716.jpg,0,0.488895933,0,61.52767,31.05,87.14
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_34_225.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_34_225.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_34_225.jpg,-0.069710182,0.991409733,0,68.66953,31.08,87.06
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_34_745.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_34_745.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_34_745.jpg,-0.179893333,0.9687661,0,76.18013333,31.13,86.97
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_35_307.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_35_307.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_35_307.jpg,-0.029582241,1,0,80.31019,31.15,86.91
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_35_924.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_35_924.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_35_924.jpg,-0.057908933,0.472751483,0,79.55737,31.15,86.91
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_36_527.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_36_527.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_36_527.jpg,-0.025132498,1,0,79.94561333,31.15,86.91
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_37_131.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_37_131.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_37_131.jpg,0,1,0,80.33545333,31.15,86.9
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_37_772.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_37_772.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_37_772.jpg,-0.039665291,1,0,80.333735,31.14,86.9
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_38_413.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_38_413.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_38_413.jpg,-0.054166537,1,0,80.33264833,31.14,86.89
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_39_041.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_39_041.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_39_041.jpg,-0.005155573,1,0,80.33559833,31.14,86.89
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_39_639.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_39_639.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_39_639.jpg,0,1,0,80.33520167,31.14,86.89
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_40_231.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_40_231.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_40_231.jpg,0,1,0,80.33600667,31.14,86.89
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_40_773.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_40_773.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_40_773.jpg,0,1,0,80.337185,31.14,86.89
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_41_328.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_41_328.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_41_328.jpg,-0.009975978,1,0,80.33651667,31.14,86.89
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_41_946.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_41_946.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_41_946.jpg,0,1,0,80.33736,31.14,86.89
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_42_536.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_42_536.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_42_536.jpg,-0.040906586,1,0,80.33496,31.13,86.88
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_43_087.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_43_087.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_43_087.jpg,-0.045791983,1,0,80.334775,31.13,86.88
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_43_580.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_43_580.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_43_580.jpg,-0.025113652,1,0,80.33448167,31.13,86.88
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_44_044.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_44_044.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_44_044.jpg,0,1,0,80.335585,31.13,86.88
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_44_497.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_44_497.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_44_497.jpg,0,1,0,80.33502833,31.13,86.88
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_44_938.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_44_938.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_44_938.jpg,-0.100640633,1,0,80.32899667,31.13,86.88
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_45_523.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_45_523.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_45_523.jpg,-0.026158067,0.999811617,0,80.33359,31.13,86.88
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_46_019.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_46_019.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_46_019.jpg,0.033624322,0.54936685,0,79.70933167,31.13,86.88
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_46_471.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_46_471.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_46_471.jpg,-0.3602575,0.204263817,0,78.81064333,31.13,86.88
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_46_925.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_46_925.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_46_925.jpg,-0.010114127,0.467328117,0,76.88016,31.13,86.89
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_47_396.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_47_396.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_47_396.jpg,-0.333390017,0.935328133,0,80.01663667,31.14,86.85
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_47_891.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_47_891.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_47_891.jpg,-0.084962933,0.646578767,0,79.74318,31.13,86.85
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_48_408.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_48_408.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_48_408.jpg,0.239485017,0.363817917,0,79.305215,31.13,86.85
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_48_930.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_48_930.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_48_930.jpg,-0.167225533,0,0,73.76875333,31.14,86.87
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_49_445.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_49_445.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_49_445.jpg,-0.15938675,0,0.075499833,69.13977833,31.14,86.88
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_49_968.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_49_968.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_49_968.jpg,-0.135302943,0.202511867,0,61.35947667,31.15,86.91
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_50_480.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_50_480.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_50_480.jpg,0.075150217,0.994310833,0,66.10131167,31.17,86.86
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_51_000.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_51_000.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_51_000.jpg,-0.089369067,0.971171133,0,74.11756833,31.22,86.76
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_51_570.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_51_570.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_51_570.jpg,0.092175797,0.972270033,0,80.03266667,31.25,86.68
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_52_076.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_52_076.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_52_076.jpg,-0.079874702,1,0,80.294575,31.25,86.67
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_52_580.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_52_580.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_52_580.jpg,-0.050480527,1,0,80.3352,31.25,86.67
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_53_056.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_53_056.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_53_056.jpg,0.276372733,0.955535333,0,80.27513167,31.25,86.67
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_53_514.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_53_514.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_53_514.jpg,-0.257258144,0.9756672,0,80.28958333,31.25,86.67
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_53_963.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_53_963.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_53_963.jpg,0.2919101,0.90353535,0,80.25580167,31.25,86.67
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_54_385.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_54_385.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_54_385.jpg,-0.439008033,0.7570299,0,80.19571833,31.25,86.67
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_54_858.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_54_858.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_54_858.jpg,0.0694422,0.147801215,0,78.72263667,31.25,86.67
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_55_325.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_55_325.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_55_325.jpg,0.080291017,0.001379434,0,76.41310833,31.25,86.68
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_55_799.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_55_799.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_55_799.jpg,-0.166666667,0,0,72.66626833,31.25,86.69
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_56_302.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_56_302.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_56_302.jpg,-0.271880793,0.04647628,0,68.13339167,31.25,86.7
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_56_813.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_56_813.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_56_813.jpg,-0.830938817,0.103531217,0,63.096895,31.26,86.72
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_57_329.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_57_329.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_57_329.jpg,-0.134145483,0.086371567,0,60.72718167,31.26,86.72
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_57_829.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_57_829.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_57_829.jpg,-0.320452167,0.102313,0,57.78118167,31.26,86.73
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_58_332.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_58_332.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_58_332.jpg,0,0,0,55.04519,31.26,86.74
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_58_809.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_58_809.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_58_809.jpg,-0.051771883,0,0,52.39415833,31.26,86.74
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_59_323.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_59_323.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_59_323.jpg,0,0,0,49.66519,31.26,86.75
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_33_59_823.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_33_59_823.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_33_59_823.jpg,0,0,0,47.17062333,31.26,86.75
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_00_315.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_00_315.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_00_315.jpg,0,0,0,44.892765,31.26,86.76
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_00_788.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_00_788.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_00_788.jpg,0,0,0,42.68239167,31.26,86.76
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_01_256.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_01_256.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_01_256.jpg,0,0,0,40.75984,31.25,86.76
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_01_854.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_01_854.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_01_854.jpg,0.148908433,0,0,38.33709,31.25,86.77
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_02_365.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_02_365.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_02_365.jpg,0.666666667,0,0,35.145915,31.25,86.77
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_02_860.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_02_860.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_02_860.jpg,0.140366367,0.3945746,0,33.71096333,31.25,86.78
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_03_320.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_03_320.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_03_320.jpg,0.106882217,0.941174267,0,40.16359333,31.26,86.74
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_03_779.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_03_779.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_03_779.jpg,0.332397883,0.938448983,0,48.43329167,31.29,86.68
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_04_272.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_04_272.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_04_272.jpg,0.2524941,0.958053383,0,55.73755667,31.31,86.62
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_04_761.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_04_761.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_04_761.jpg,-0.107945633,0.984985883,0,64.19288667,31.36,86.54
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_05_283.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_05_283.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_05_283.jpg,-0.01052025,1,0,72.950645,31.42,86.43
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_05_836.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_05_836.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_05_836.jpg,0,1,0,79.77177333,31.46,86.34
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_06_317.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_06_317.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_06_317.jpg,0,1,0,80.33577833,31.46,86.33
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_06_752.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_06_752.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_06_752.jpg,-0.112064967,0.982373633,0,80.31366667,31.46,86.33
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_07_211.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_07_211.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_07_211.jpg,-0.008512879,0.9422355,0,80.26798833,31.46,86.33
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_07_689.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_07_689.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_07_689.jpg,-0.432031582,0.869846183,0,80.21150833,31.46,86.33
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_08_197.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_08_197.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_08_197.jpg,-0.030130927,1,0,80.30817,31.46,86.33
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_08_726.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_08_726.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_08_726.jpg,-0.130317217,0.996615367,0,80.30303833,31.46,86.33
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_09_223.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_09_223.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_09_223.jpg,-0.21674735,0.948131883,0,80.29327167,31.46,86.33
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_09_687.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_09_687.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_09_687.jpg,-0.03306545,1,0,80.32237167,31.45,86.33
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_10_224.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_10_224.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_10_224.jpg,0.013153372,1,0,80.33172333,31.45,86.32
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_34_10_856.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_34_10_856.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_34_10_856.jpg,0.009741432,0.9532873,0,80.24735167,31.45,86.32
